methane,hydrogen,humidity,temperature,sensor,time
95,188,49,24,1,14:45:09
95,187,49,24,1,14:45:15
95,188,49,24,1,14:45:20
95,188,49,24,1,14:45:26
95,188,49,24,1,14:45:31
95,188,49,24,1,14:45:37
96,189,49,24,1,14:45:42
96,190,49,24,1,14:45:48
96,189,49,24,1,14:45:53
95,189,49,24,1,14:45:59
96,188,49,24,1,14:46:04
96,189,49,24,1,14:46:10
96,190,49,24,1,14:46:15
96,191,49,24,1,14:46:21
96,189,49,24,1,14:46:26
96,190,49,24,1,14:46:32
96,191,49,24,1,14:46:37
96,190,49,24,1,14:46:43
96,190,49,24,1,14:46:48
96,191,49,24,1,14:46:54
96,191,49,24,1,14:46:59
96,192,49,24,1,14:47:05
96,192,49,24,1,14:47:10
96,193,49,24,1,14:47:16
96,192,49,24,1,14:47:21
96,191,49,24,1,14:47:27
96,190,49,24,1,14:47:32
96,191,49,24,1,14:47:38
96,189,49,24,1,14:47:43
97,192,49,24,1,14:47:49
97,176,49,24,1,14:47:54
96,191,49,24,1,14:48:00
97,191,49,24,1,14:48:05
97,190,49,24,1,14:48:11
97,192,49,24,1,14:48:16
97,193,49,24,1,14:48:22
97,193,49,24,1,14:48:27
97,193,49,24,1,14:48:33
97,192,49,24,1,14:48:38
97,194,49,24,1,14:48:44
97,195,49,24,1,14:48:49
97,195,49,24,1,14:48:55
97,195,49,24,1,14:49:00
97,194,49,24,1,14:49:06
97,193,49,24,1,14:49:11
97,193,49,24,1,14:49:17
97,195,49,24,1,14:49:22
98,195,49,24,1,14:49:28
97,197,49,24,1,14:49:33
98,198,49,24,1,14:49:39
98,198,49,24,1,14:49:44
98,195,49,24,1,14:49:50
98,197,49,24,1,14:49:55
98,198,49,24,1,14:50:01
98,198,49,24,1,14:50:06
98,196,49,24,1,14:50:12
98,196,49,24,1,14:50:17
98,198,49,24,1,14:50:23
98,199,49,24,1,14:50:28
98,198,49,24,1,14:50:34
98,197,49,24,1,14:50:39
98,199,49,24,1,14:50:45
98,198,49,24,1,14:50:50
98,198,49,24,1,14:50:56
98,198,49,24,1,14:51:01
99,199,49,24,1,14:51:07
99,200,49,24,1,14:51:12
99,200,49,24,1,14:51:18
99,199,49,24,1,14:51:23
99,199,49,24,1,14:51:29
99,199,49,24,1,14:51:34
99,199,49,24,1,14:51:43
99,199,49,24,1,14:51:45
99,198,49,24,1,14:51:51
99,198,49,24,1,14:51:56
99,198,49,24,1,14:52:02
96,198,49,24,1,14:52:07
99,198,49,24,1,14:52:13
99,198,49,24,1,14:52:18
99,198,49,24,1,14:52:24
99,198,49,24,1,14:52:29
99,198,49,24,1,14:52:35
99,199,49,24,1,14:52:40
99,198,49,24,1,14:52:46
99,198,49,24,1,14:52:51
99,200,49,24,1,14:52:57
100,200,49,24,1,14:53:02
100,200,49,24,1,14:53:08
100,200,49,24,1,14:53:13
100,200,49,24,1,14:53:19
100,200,49,24,1,14:53:24
100,201,49,24,1,14:53:30
100,198,49,24,1,14:53:35
100,202,49,24,1,14:53:41
100,202,49,24,1,14:53:46
100,202,49,24,1,14:53:52
100,202,49,24,1,14:53:57
100,200,49,24,1,14:54:03
100,201,49,24,1,14:54:08
100,201,49,24,1,14:54:19
100,202,49,24,1,14:54:25
100,201,49,24,1,14:54:30
100,201,49,24,1,14:54:36
100,202,49,24,1,14:54:41
100,201,49,24,1,14:54:47
100,199,49,24,1,14:54:52
100,203,49,24,1,14:54:58
101,203,49,24,1,14:55:03
101,203,49,24,1,14:55:09
101,202,49,24,1,14:55:14
101,202,49,24,1,14:55:20
101,200,49,24,1,14:55:25
101,195,49,24,1,14:55:31
39,78,0,0,1,15:01:06
87,129,42,24,1,15:01:12
120,163,43,24,1,15:01:17
160,221,43,24,1,15:01:23
154,235,44,24,1,15:01:31
128,219,45,24,1,15:01:36
113,213,46,24,1,15:01:42
117,202,46,24,1,15:01:47
111,206,46,24,1,15:01:53
108,188,46,24,1,15:01:58
101,189,46,24,1,15:02:04
98,181,46,24,1,15:02:09
95,176,46,24,1,15:02:15
95,177,45,24,1,15:02:20
94,173,45,24,1,15:02:26
93,170,45,24,1,15:02:31
92,167,45,24,1,15:02:37
91,165,45,24,1,15:02:42
90,163,44,24,1,15:02:48
90,161,44,24,1,15:02:53
89,160,44,24,1,15:02:59
88,158,44,24,1,15:03:04
87,156,44,24,1,15:03:10
87,154,44,24,1,15:03:15
86,153,43,24,1,15:03:21
86,152,43,24,1,15:03:26
85,151,43,24,1,15:03:32
85,150,43,24,1,15:03:37
84,148,43,24,1,15:03:43
84,147,43,24,1,15:03:48
83,146,43,24,1,15:03:54
83,145,43,24,1,15:03:59
82,144,43,24,1,15:04:05
82,143,42,24,1,15:04:10
82,142,42,24,1,15:04:16
83,143,42,24,1,15:04:21
82,143,42,24,1,15:04:27
82,143,42,24,1,15:04:32
82,143,42,24,1,15:04:38
82,142,42,24,1,15:04:43
82,142,42,24,1,15:04:49
82,142,42,24,1,15:04:54
82,142,42,24,1,15:05:00
82,142,42,24,1,15:05:05
81,142,42,24,1,15:05:11
81,141,42,24,1,15:05:17
81,141,42,24,1,15:05:22
81,141,42,24,1,15:05:28
81,141,42,24,1,15:05:33
81,141,42,24,1,15:05:39
81,141,42,24,1,15:05:44
81,141,42,24,1,15:05:50
81,141,42,24,1,15:05:55
81,141,42,24,1,15:06:01
81,141,42,24,1,15:06:06
81,141,42,24,1,15:06:12
81,142,42,24,1,15:06:17
81,142,42,24,1,15:06:23
81,142,42,24,1,15:06:28
81,142,42,24,1,15:06:34
82,143,42,24,1,15:06:39
82,143,42,24,1,15:06:45
82,143,42,24,1,15:06:50
82,143,42,24,1,15:06:56
79,139,42,24,1,15:07:01
81,140,42,24,1,15:07:07
81,141,42,24,1,15:07:12
83,143,42,24,1,15:07:18
82,0,0,24,1,15:07:23
83,146,42,24,1,15:07:29
83,147,42,24,1,15:07:34
83,147,42,24,1,15:07:36
83,150,42,24,1,15:07:41
83,151,42,24,1,15:07:47
84,152,42,24,1,15:07:52
84,153,42,24,1,15:07:58
84,155,42,24,1,15:08:07
83,155,42,24,1,15:08:09
83,155,42,24,1,15:08:14
84,156,42,24,1,15:08:20
84,156,42,24,1,15:08:25
83,156,42,24,1,15:08:31
84,157,42,24,1,15:08:36
84,158,42,25,1,15:08:42
84,158,42,25,1,15:08:47
84,158,42,25,1,15:08:53
84,158,42,25,1,15:08:58
84,159,42,25,1,15:09:04
84,159,42,25,1,15:09:09
84,160,42,25,1,15:09:15
84,160,42,25,1,15:09:20
84,160,42,25,1,15:09:26
84,160,42,25,1,15:09:36
84,161,42,25,1,15:09:41
84,161,42,25,1,15:09:42
84,162,42,25,1,15:09:48
84,162,42,25,1,15:09:53
84,162,42,25,1,15:09:59
85,162,42,25,1,15:10:04
85,163,42,25,1,15:10:14
85,163,42,25,1,15:10:20
85,163,42,25,1,15:10:25
85,164,42,25,1,15:10:31
85,164,42,25,1,15:10:36
85,164,42,25,1,15:10:42
85,164,42,25,1,15:10:47
85,165,42,25,1,15:10:53
85,165,42,25,1,15:10:58
85,165,42,25,1,15:11:04
85,165,42,25,1,15:11:09
85,166,42,25,1,15:11:15
85,166,42,25,1,15:11:20
85,167,42,25,1,15:11:26
85,167,41,25,1,15:11:31
85,167,42,25,1,15:11:37
85,168,41,25,1,15:11:42
86,168,42,25,1,15:11:48
86,168,42,25,1,15:11:53
86,169,42,0,1,15:11:59
86,169,42,25,1,15:12:04
86,169,42,25,1,15:12:10
86,169,42,25,1,15:12:15
86,169,42,25,1,15:12:21
86,170,42,25,1,15:12:26
86,170,42,25,1,15:12:32
86,170,42,25,1,15:12:38
86,171,42,25,1,15:12:43
86,171,41,25,1,15:12:49
86,171,41,25,1,15:12:54
86,171,41,25,1,15:13:00
86,171,41,25,1,15:13:05
86,171,41,25,1,15:13:11
86,172,41,25,1,15:13:16
87,172,41,25,1,15:13:22
87,172,41,25,1,15:13:27
87,172,41,25,1,15:13:33
87,172,41,25,1,15:13:38
87,173,41,25,1,15:13:44
87,174,41,25,1,15:13:49
89,180,41,25,1,15:13:55
95,197,42,25,1,15:14:00
103,228,42,25,1,15:14:06
116,268,42,25,1,15:14:11
130,310,41,25,1,15:14:17
143,343,41,25,1,15:14:22
158,372,41,25,1,15:14:28
172,395,41,25,1,15:14:33
185,414,42,25,1,15:14:39
198,430,41,25,1,15:14:44
210,439,42,25,1,15:14:50
221,446,42,25,1,15:14:55
229,450,42,25,1,15:15:01
236,455,42,25,1,15:15:06
265,472,42,25,1,15:15:28
271,475,42,25,1,15:15:34
290,483,42,25,1,15:15:56
295,485,42,25,1,15:16:01
301,488,42,25,1,15:16:07
315,499,42,25,1,15:16:13
326,506,42,25,1,15:16:18
335,510,42,25,1,15:16:24
343,514,42,25,1,15:16:29
348,515,42,25,1,15:16:35
353,517,42,25,1,15:16:40
358,519,42,25,1,15:16:46
363,520,42,25,1,15:16:51
368,521,42,25,1,15:16:57
389,521,43,25,1,15:18:03
389,521,43,25,1,15:18:08
383,513,43,25,1,15:19:25
379,510,43,25,1,15:19:53
378,509,43,25,1,15:20:04
378,509,43,25,1,15:20:10
377,508,43,25,1,15:20:15
376,508,43,25,1,15:20:21
376,507,43,25,1,15:20:26
375,507,43,25,1,15:20:32
374,507,43,25,1,15:20:37
374,506,43,25,1,15:20:43
373,505,43,25,1,15:20:48
372,505,43,25,1,15:20:53
372,504,43,25,1,15:20:56
371,504,43,25,1,15:21:01
371,503,43,25,1,15:21:10
371,504,43,25,1,15:21:12
372,504,43,25,1,15:21:18
372,504,43,25,1,15:21:23
373,505,43,25,1,15:21:29
375,506,43,25,1,15:21:34
376,507,43,25,1,15:21:40
376,506,43,25,1,15:21:45
377,506,43,25,1,15:21:51
377,506,43,25,1,15:21:56
377,506,43,25,1,15:22:02
377,506,43,25,1,15:22:07
377,506,43,25,1,15:22:13
377,506,43,25,1,15:22:18
377,506,43,25,1,15:22:24
377,506,44,25,1,15:22:29
377,506,44,25,1,15:22:35
376,506,44,25,1,15:22:40
376,505,44,25,1,15:22:49
375,505,44,25,1,15:22:51
376,505,44,25,1,15:23:00
375,504,44,25,1,15:23:02
374,504,44,25,1,15:23:08
374,504,44,25,1,15:23:13
374,503,44,25,1,15:23:19
374,504,44,25,1,15:23:24
373,504,44,25,1,15:23:30
373,504,45,25,1,15:23:35
373,503,45,25,1,15:23:41
372,503,45,25,1,15:23:46
372,502,45,25,1,15:23:52
372,502,45,25,1,15:23:57
372,502,45,25,1,15:24:03
371,502,45,25,1,15:24:12
371,502,45,25,1,15:24:18
370,501,45,25,1,15:24:23
369,501,45,25,1,15:24:29
368,500,45,25,1,15:24:30
368,500,45,25,1,15:24:36
367,500,45,25,1,15:24:45
367,499,45,25,1,15:24:51
366,499,45,25,1,15:24:56
365,499,45,25,1,15:25:02
365,498,45,25,1,15:25:07
364,498,45,25,1,15:25:13
364,497,45,25,1,15:25:18
363,497,45,25,1,15:25:24
362,496,45,25,1,15:25:29
362,496,45,25,1,15:25:35
361,496,45,25,1,15:25:40
360,495,45,25,1,15:25:46
360,495,45,25,1,15:25:51
359,494,45,25,1,15:25:57
359,494,46,25,1,15:26:02
359,494,46,25,1,15:26:08
358,493,46,25,1,15:26:13
359,494,46,25,1,15:26:19
359,494,46,25,1,15:26:24
360,494,46,25,1,15:26:30
359,493,46,25,1,15:26:35
359,493,46,25,1,15:26:41
358,493,47,25,1,15:26:46
358,494,47,25,1,15:26:52
359,494,47,25,1,15:26:57
358,494,48,25,1,15:27:03
358,494,48,25,1,15:27:09
357,494,49,25,1,15:27:20
357,494,49,25,1,15:27:21
357,495,49,25,1,15:27:26
356,495,50,25,1,15:27:32
356,495,50,25,1,15:27:37
355,495,50,25,1,15:27:43
355,494,50,25,1,15:27:48
354,494,51,25,1,15:27:54
355,494,51,25,1,15:27:59
354,494,51,25,1,15:28:05
354,494,52,25,1,15:28:10
356,495,52,25,1,15:28:16
357,496,52,25,1,15:28:21
359,497,53,25,1,15:28:27
359,497,53,25,1,15:28:32
360,497,53,25,1,15:28:38
359,497,54,25,1,15:28:43
361,497,54,25,1,15:28:49
362,498,54,25,1,15:28:54
362,498,55,25,1,15:29:00
362,498,55,25,1,15:29:10
361,498,55,25,1,15:29:15
360,497,56,25,1,15:29:21
360,497,56,25,1,15:29:26
360,497,56,25,1,15:29:32
360,497,57,25,1,15:29:37
359,496,57,25,1,15:29:43
358,496,57,25,1,15:29:48
358,496,57,25,1,15:29:54
358,495,57,25,1,15:29:59
357,495,57,25,1,15:30:05
357,495,58,25,1,15:30:10
356,494,58,25,1,15:30:16
356,494,58,25,1,15:30:21
356,494,58,25,1,15:30:27
355,493,59,25,1,15:30:32
355,493,59,25,1,15:30:38
354,492,59,25,1,15:30:44
353,492,59,25,1,15:30:49
354,492,59,25,1,15:30:55
354,491,59,25,1,15:31:00
353,491,60,25,1,15:31:06
353,491,60,25,1,15:31:11
353,490,60,25,1,15:31:17
352,490,60,25,1,15:31:22
352,490,60,25,1,15:31:28
352,490,61,25,1,15:31:33
353,490,61,25,1,15:31:39
352,489,61,25,1,15:31:44
352,489,61,25,1,15:31:50
352,489,61,25,1,15:31:55
352,488,61,25,1,15:31:56
352,488,62,25,1,15:32:02
351,487,62,25,1,15:32:12
351,487,62,25,1,15:32:13
351,487,62,25,1,15:32:18
350,486,62,25,1,15:32:24
350,486,62,25,1,15:32:29
350,485,62,25,1,15:32:39
350,485,63,25,1,15:32:45
351,485,63,25,1,15:32:50
351,485,63,25,1,15:32:56
352,485,63,25,1,15:33:01
352,485,63,25,1,15:33:07
352,484,63,25,1,15:33:12
351,484,64,25,1,15:33:18
351,483,64,25,1,15:33:23
350,483,64,25,1,15:33:29
348,479,65,25,1,15:33:59
348,479,65,25,1,15:34:04
347,479,65,25,1,15:34:10
347,478,65,25,1,15:34:19
347,478,65,25,1,15:34:24
347,477,65,25,1,15:34:30
347,477,65,25,1,15:34:35
346,476,66,25,1,15:34:37
347,476,66,25,1,15:34:43
347,475,66,25,1,15:34:48
346,475,66,25,1,15:34:54
346,475,66,25,1,15:34:59
346,475,66,25,1,15:35:05
346,474,66,25,1,15:35:10
346,473,66,25,1,15:35:16
346,473,66,25,1,15:35:21
346,473,66,25,1,15:35:27
346,472,67,25,1,15:35:32
346,472,67,25,1,15:35:38
346,472,67,25,1,15:35:43
345,471,67,25,1,15:35:49
346,471,67,25,1,15:35:54
346,471,67,25,1,15:36:00
347,471,67,25,1,15:36:05
347,470,67,25,1,15:36:11
348,470,67,25,1,15:36:16
348,470,67,25,1,15:36:22
349,470,67,25,1,15:36:27
349,470,68,25,1,15:36:33
349,470,68,25,1,15:36:38
351,470,68,25,1,15:36:44
352,470,68,25,1,15:36:49
353,470,68,25,1,15:36:55
355,469,68,25,1,15:37:00
354,469,68,25,1,15:37:06
354,468,68,25,1,15:37:11
353,467,68,25,1,15:37:17
352,467,68,25,1,15:37:22
352,466,69,25,1,15:37:28
351,465,69,25,1,15:37:33
351,465,69,25,1,15:37:39
350,464,69,25,1,15:37:48
350,463,69,25,1,15:37:50
350,463,69,25,1,15:37:59
350,462,69,25,1,15:38:01
349,461,69,25,1,15:38:06
349,461,69,25,1,15:38:12
349,460,69,25,1,15:38:17
349,459,69,25,1,15:38:23
348,459,69,25,1,15:38:28
348,458,69,25,1,15:38:34
348,458,69,25,1,15:38:43
348,457,69,25,1,15:38:49
348,456,70,25,1,15:38:50
348,456,70,25,1,15:38:56
348,455,70,25,1,15:39:01
347,455,70,25,1,15:39:07
347,454,70,25,1,15:39:12
347,454,70,25,1,15:39:18
347,453,70,25,1,15:39:23
347,453,70,25,1,15:39:29
347,453,70,25,1,15:39:34
347,452,70,25,1,15:39:40
347,451,70,25,1,15:39:45
346,451,70,25,1,15:39:51
347,451,70,25,1,15:39:56
347,450,70,26,1,15:40:02
347,450,70,25,1,15:40:07
347,449,70,25,1,15:40:13
347,449,70,25,1,15:40:22
347,449,70,25,1,15:40:24
347,448,70,25,1,15:40:33
347,448,71,25,1,15:40:35
347,447,71,25,1,15:40:40
347,447,71,25,1,15:40:50
348,447,71,25,1,15:40:51
348,446,71,26,1,15:40:57
348,446,71,25,1,15:41:06
348,446,71,26,1,15:41:08
348,445,71,25,1,15:41:17
348,445,71,25,1,15:41:19
349,445,71,25,1,15:41:24
349,444,71,26,1,15:41:34
349,444,71,26,1,15:41:35
349,443,71,25,1,15:41:46
350,443,71,25,1,15:41:56
350,443,71,26,1,15:42:02
350,442,71,25,1,15:42:03
351,442,71,26,1,15:42:13
350,441,71,26,1,15:42:18
350,441,71,26,1,15:42:24
350,441,71,25,1,15:42:29
351,441,71,26,1,15:42:30
351,440,71,26,1,15:42:36
352,440,71,26,1,15:42:46
352,440,71,26,1,15:42:47
352,439,71,26,1,15:42:52
352,439,71,26,1,15:42:58
352,439,71,26,1,15:43:03
352,438,72,26,1,15:43:09
352,438,72,26,1,15:43:14
352,437,72,26,1,15:43:24
353,437,72,26,1,15:43:30
354,437,72,26,1,15:43:35
354,437,72,26,1,15:43:41
354,436,72,26,1,15:43:46
354,436,72,8,1,15:43:52
354,436,72,26,1,15:43:57
355,436,72,26,1,15:44:03
355,435,72,26,1,15:44:08
355,435,72,26,1,15:44:14
355,434,72,26,1,15:44:19
356,434,72,26,1,15:44:25
357,434,72,26,1,15:44:30
357,434,72,26,1,15:44:36
358,433,72,26,1,15:44:41
358,433,72,26,1,15:44:47
360,433,72,26,1,15:44:52
360,433,72,26,1,15:44:58
361,433,72,26,1,15:45:03
361,432,72,26,1,15:45:09
361,432,72,26,1,15:45:14
362,431,72,26,1,15:45:20
362,431,72,26,1,15:45:25
362,430,72,26,1,15:45:31
362,430,72,26,1,15:45:37
362,429,72,26,1,15:45:42
362,429,72,26,1,15:45:48
362,429,72,26,1,15:45:53
363,428,32,26,1,15:45:59
363,428,72,26,1,15:46:04
363,428,72,26,1,15:46:10
363,427,73,26,1,15:46:15
362,427,73,25,1,15:46:21
363,426,73,26,1,15:46:26
363,426,73,26,1,15:46:32
363,425,73,26,1,15:46:37
363,425,73,26,1,15:46:43
364,425,73,26,1,15:46:48
365,425,73,26,1,15:46:54
365,424,73,26,1,15:46:59
366,424,73,26,1,15:47:05
367,424,73,26,1,15:47:10
367,423,73,26,1,15:47:16
368,423,73,26,1,15:47:21
369,423,73,26,1,15:47:27
369,423,73,26,1,15:47:32
369,422,73,26,1,15:47:38
370,422,73,26,1,15:47:43
370,421,73,26,1,15:47:49
372,421,73,26,1,15:47:54
372,421,73,26,1,15:48:00
116,421,73,26,1,15:48:05
373,420,73,26,1,15:48:11
374,420,73,26,1,15:48:16
374,420,73,26,1,15:48:22
375,419,73,26,1,15:48:27
393,411,73,26,1,15:51:02
393,410,73,26,1,15:51:07
393,410,73,26,1,15:51:13
394,410,73,25,1,15:51:18
395,410,73,25,1,15:51:24
395,409,73,25,1,15:51:29
395,409,73,25,1,15:51:35
396,409,73,25,1,15:51:40
396,408,73,25,1,15:51:46
397,408,73,26,1,15:51:51
398,408,73,25,1,15:51:57
398,408,73,25,1,15:52:02
398,407,73,25,1,15:52:08
398,407,73,26,1,15:52:13
400,407,73,25,1,15:52:19
400,407,73,25,1,15:52:24
401,406,73,26,1,15:52:30
401,406,73,25,1,15:52:35
402,406,73,25,1,15:52:41
402,406,73,26,1,15:52:46
402,405,73,25,1,15:52:52
403,405,73,25,1,15:52:57
403,405,73,25,1,15:53:03
403,405,73,25,1,15:53:08
404,405,73,25,1,15:53:14
406,405,73,25,1,15:53:19
405,404,73,25,1,15:53:25
405,404,73,25,1,15:53:30
406,404,73,25,1,15:53:36
407,404,73,25,1,15:53:41
407,404,73,25,1,15:53:47
408,404,73,25,1,15:53:52
408,404,73,25,1,15:53:58
409,404,73,25,1,15:54:03
410,404,73,25,1,15:54:09
411,405,73,25,1,15:54:14
411,405,73,25,1,15:54:20
411,405,73,25,1,15:54:25
412,405,73,25,1,15:54:31
411,404,73,25,1,15:54:36
412,404,73,25,1,15:54:42
413,404,73,25,1,15:54:47
414,405,73,25,1,15:54:53
414,405,73,25,1,15:54:58
413,405,73,25,1,15:55:04
414,405,74,25,1,15:55:09
414,405,73,25,1,15:55:15
414,406,74,25,1,15:55:20
414,405,74,25,1,15:55:26
415,405,74,25,1,15:55:31
415,405,74,25,1,15:55:37
416,405,74,25,1,15:55:42
417,405,74,25,1,15:55:48
417,405,74,25,1,15:55:53
417,405,74,25,1,15:55:59
418,405,74,25,1,15:56:04
418,404,74,25,1,15:56:10
419,404,74,25,1,15:56:15
419,403,74,25,1,15:56:21
419,403,74,25,1,15:56:26
419,403,74,25,1,15:56:32
419,402,74,25,1,15:56:37
422,402,74,25,1,15:56:43
422,402,74,25,1,15:56:48
422,401,74,25,1,15:56:54
422,401,74,25,1,15:56:59
422,400,74,25,1,15:57:05
423,400,74,25,1,15:57:10
423,399,74,25,1,15:57:16
422,399,74,25,1,15:57:21
423,398,74,25,1,15:57:27
423,398,74,25,1,15:57:32
423,397,74,25,1,15:57:38
424,397,74,25,1,15:57:43
424,397,74,25,1,15:57:49
424,396,74,25,1,15:57:54
424,395,74,25,1,15:58:00
425,395,74,25,1,15:58:05
425,395,74,25,1,15:58:11
426,394,74,25,1,15:58:16
427,394,74,25,1,15:58:22
428,394,74,25,1,15:58:27
428,393,74,25,1,15:58:33
428,393,74,25,1,15:58:38
428,392,74,25,1,15:58:44
428,392,74,25,1,15:58:49
429,391,74,25,1,15:58:55
429,391,74,25,1,15:59:00
429,391,74,25,1,15:59:06
431,390,74,25,1,15:59:11
432,390,74,25,1,15:59:17
432,390,74,25,1,15:59:22
433,389,74,25,1,15:59:28
432,389,74,25,1,15:59:33
434,388,74,25,1,15:59:39
434,388,74,25,1,15:59:44
435,388,74,25,1,15:59:50
436,387,74,25,1,15:59:55
436,387,74,25,1,16:00:01
436,387,74,25,1,16:00:06
437,386,74,25,1,16:00:12
437,386,74,25,1,16:00:17
437,386,74,25,1,16:00:23
437,385,74,25,1,16:00:28
439,385,74,25,1,16:00:34
440,385,74,25,1,16:00:39
441,385,74,25,1,16:00:45
441,384,74,25,1,16:00:50
441,384,74,25,1,16:00:56
441,384,74,25,1,16:01:01
443,383,74,25,1,16:01:07
443,383,74,25,1,16:01:12
443,383,74,25,1,16:01:18
443,383,74,25,1,16:01:23
444,383,74,25,1,16:01:29
445,382,74,25,1,16:01:34
446,382,74,25,1,16:01:40
446,382,74,25,1,16:01:45
447,382,74,25,1,16:01:51
448,382,74,25,1,16:01:56
448,382,74,25,1,16:02:02
450,381,74,25,1,16:02:07
450,381,74,25,1,16:02:13
451,381,74,25,1,16:02:18
452,381,74,25,1,16:02:24
452,381,74,25,1,16:02:29
453,381,33,25,1,16:02:35
455,381,74,25,1,16:02:40
456,380,74,25,1,16:02:46
458,381,74,25,1,16:02:51
458,381,74,25,1,16:02:57
459,381,74,25,1,16:03:03
460,381,74,25,1,16:03:08
462,381,74,25,1,16:03:14
462,381,74,25,1,16:03:19
463,381,74,25,1,16:03:24
463,381,74,25,1,16:03:30
464,381,74,25,1,16:03:36
465,382,74,25,1,16:03:41
467,382,74,25,1,16:03:47
467,382,74,25,1,16:03:52
468,382,74,25,1,16:03:58
468,383,74,25,1,16:04:03
469,383,74,25,1,16:04:09
471,383,74,25,1,16:04:14
472,383,74,25,1,16:04:20
474,384,74,25,1,16:04:25
476,385,74,25,1,16:04:31
476,386,74,25,1,16:04:36
477,387,74,25,1,16:04:42
477,388,74,25,1,16:04:47
478,389,74,25,1,16:04:53
481,392,74,25,1,16:04:58
482,395,74,25,1,16:05:04
482,397,74,25,1,16:05:09
482,400,74,25,1,16:05:15
483,402,74,25,1,16:05:20
484,406,74,25,1,16:05:26
485,410,74,25,1,16:05:31
486,413,74,25,1,16:05:37
487,416,74,25,1,16:05:42
489,420,74,25,1,16:05:48
489,424,74,25,1,16:05:53
490,428,74,25,1,16:05:59
490,432,74,25,1,16:06:04
492,436,74,25,1,16:06:10
493,440,74,25,1,16:06:15
493,444,74,25,1,16:06:21
495,448,74,25,1,16:06:26
497,452,74,25,1,16:06:32
498,456,74,25,1,16:06:37
499,460,74,25,1,16:06:43
502,467,74,25,1,16:06:54
502,471,74,25,1,16:06:59
503,474,74,25,1,16:07:05
504,477,74,25,1,16:07:10
505,480,74,25,1,16:07:16
507,483,74,25,1,16:07:21
509,486,74,25,1,16:07:27
510,490,74,25,1,16:07:32
511,493,74,25,1,16:07:38
512,496,74,25,1,16:07:43
513,499,74,25,1,16:07:49
515,502,74,25,1,16:07:54
515,504,74,25,1,16:08:00
517,506,74,25,1,16:08:05
518,508,74,25,1,16:08:11
519,510,74,25,1,16:08:16
520,512,74,25,1,16:08:22
521,515,74,25,1,16:08:27
522,518,74,25,1,16:08:33
524,520,74,25,1,16:08:38
525,523,74,25,1,16:08:44
526,526,74,25,1,16:08:49
527,528,74,25,1,16:08:55
528,530,74,25,1,16:09:00
529,532,74,25,1,16:09:06
530,533,74,25,1,16:09:11
532,535,74,25,1,16:09:17
533,536,74,25,1,16:09:22
534,538,74,25,1,16:09:28
536,540,74,25,1,16:09:33
538,544,74,25,1,16:09:39
539,546,74,25,1,16:09:44
540,548,74,25,1,16:09:50
541,550,74,25,1,16:09:55
542,552,74,25,1,16:10:01
544,553,74,25,1,16:10:06
545,554,74,25,1,16:10:12
546,556,74,25,1,16:10:17
549,558,74,25,1,16:10:23
552,562,74,25,1,16:10:28
554,567,74,25,1,16:10:34
556,570,74,25,1,16:10:39
557,573,74,25,1,16:10:45
558,576,74,25,1,16:10:50
560,578,74,25,1,16:10:56
562,581,74,25,1,16:11:01
564,584,74,25,1,16:11:07
566,586,74,25,1,16:11:12
568,589,74,25,1,16:11:18
570,591,74,25,1,16:11:23
571,594,74,25,1,16:11:29
573,596,74,25,1,16:11:34
575,599,74,25,1,16:11:40
577,601,74,25,1,16:11:45
578,603,74,25,1,16:11:51
580,605,74,25,1,16:11:56
582,607,74,25,1,16:12:02
584,609,74,25,1,16:12:07
586,611,74,25,1,16:12:13
588,613,74,25,1,16:12:18
590,615,74,25,1,16:12:24
592,617,74,25,1,16:12:29
593,618,74,25,1,16:12:35
594,620,74,25,1,16:12:40
596,621,74,25,1,16:12:46
598,623,74,25,1,16:12:51
599,624,74,25,1,16:12:57
600,625,74,25,1,16:13:02
602,626,74,25,1,16:13:08
604,628,74,25,1,16:13:13
605,629,74,25,1,16:13:19
607,630,74,25,1,16:13:24
608,631,74,25,1,16:13:30
610,632,74,25,1,16:13:35
611,634,74,25,1,16:13:41
613,634,74,25,1,16:13:46
614,636,74,25,1,16:13:52
615,636,74,25,1,16:13:57
616,637,74,25,1,16:14:03
618,638,74,25,1,16:14:08
619,639,74,25,1,16:14:14
620,640,74,25,1,16:14:19
622,641,75,25,1,16:14:25
623,642,74,25,1,16:14:30
624,643,75,25,1,16:14:36
625,644,74,25,1,16:14:41
626,644,74,25,1,16:14:47
627,645,75,25,1,16:14:52
628,646,75,25,1,16:14:58
630,647,75,25,1,16:15:03
631,648,75,25,1,16:15:09
632,649,75,25,1,16:15:14
633,649,75,25,1,16:15:20
634,650,75,25,1,16:15:25
636,651,75,25,1,16:15:31
637,652,75,25,1,16:15:36
638,653,75,25,1,16:15:42
640,654,75,25,1,16:15:47
640,655,75,25,1,16:15:53
641,656,75,25,1,16:15:58
643,657,75,25,1,16:16:04
644,658,75,25,1,16:16:09
645,659,75,25,1,16:16:15
646,659,75,25,1,16:16:20
647,660,75,25,1,16:16:26
649,662,75,25,1,16:16:31
650,663,75,25,1,16:16:37
651,664,75,25,1,16:16:42
653,665,75,25,1,16:16:48
654,666,75,25,1,16:16:53
656,667,75,25,1,16:16:59
657,669,75,8,1,16:17:04
659,670,75,25,1,16:17:10
660,671,75,25,1,16:17:15
